time_in_sec,c
23865,25.21152041
23866,25.20667901
23867,25.19022681
23868,25.17289883
23869,25.16045209
23870,25.14755459
23871,25.13644083
23872,25.11644226
23873,25.09600652
23874,25.08000679
23875,25.07022531
23876,25.05277998
23877,25.03644074
23878,25.01954568
23879,24.99734074
23880,24.97734659
23881,24.95956358
23882,24.95067778
23883,24.94167963
23884,24.92
23885,24.90399136
23886,24.88576824
23887,24.87235023
23888,24.85509259
23889,24.83866301
23890,24.81660494
23891,24.8067063
23892,24.78117346
23893,24.77223147
23894,24.75732382
23895,24.73333333
23896,24.71512098
23897,24.70722124
23898,24.68977407
23899,24.67467037
23900,24.66620926
23901,24.65067778
23902,24.63510123
23903,24.62090185
23904,24.60621235
23905,24.59555552
23906,24.58222284
23907,24.55956111
23908,24.55689298
23909,24.5400009
23910,24.52444472
23911,24.51555556
23912,24.49376631
23913,24.48442258
23914,24.47244656
23915,24.47065802
23916,24.45630104
23917,24.44264072
23918,24.42575682
23919,24.4168917
23920,24.40444475
23921,24.40310926
23922,24.38934143
23923,24.38267407
23924,24.38088641
23925,24.36755185
23926,24.3613383
23927,24.35732812
23928,24.3533336
23929,24.34355926
23930,24.33288272
23931,24.31776914
23932,24.32176914
23933,24.31956324
23934,24.31065985
23935,24.29999938
23936,24.28755
23937,24.28399373
23938,24.26932136
23939,24.26577963
23940,24.2626553
23941,24.24740494
23942,24.2405185
23943,24.24401605
23944,24.24178827
23945,24.22755148
23946,24.22132505
23947,24.21006147
23948,24.20578176
23949,24.19199599
23950,24.17715402
23951,24.17866296
23952,24.17703922
23953,24.15362012
23954,24.15643889
23955,24.14576672
23956,24.12963985
23957,24.13444691
23958,24.12621543
23959,24.11557569
23960,24.1097772
23961,24.09555556
23962,24.08932008
23963,24.08621761
23964,24.07601
23965,24.07332772
23966,24.06533091
23967,24.05957222
23968,24.04977496
23969,24.03331481
23970,24.0272206
23971,24.02225
23972,24.02399198
23973,24.00621358
23974,24.00845219
23975,23.99644099
23976,23.99096975
23977,23.9813368
23978,23.97421728
23979,23.96489414
23980,23.95378519
23981,23.95512619
23982,23.94755123
23983,23.9448972
23984,23.93511693
23985,23.92944815
23986,23.92934321
23987,23.91998827
23988,23.91333272
23989,23.91156025
23990,23.91600642
23991,23.91156667
23992,23.90710032
23993,23.90355902
23994,23.91277222
23995,23.91406507
23996,23.93022593
23997,23.94043366
23998,23.94843519
23999,23.96533025
24000,23.98934227
24001,24.00741272
24002,24.03156074
24003,24.06532927
24004,24.09554164
24005,24.13154846
24006,24.17065813
24007,24.1918442
24008,24.23067198
24009,24.25111111
24010,24.29643951
24011,24.32389073
24012,24.35378673
24013,24.38977314
24014,24.41110523
24015,24.44444444
24016,24.48400926
24017,24.5226611
24018,24.56800298
24019,24.60757284
24020,24.65555487
24021,24.70310898
24022,24.75555556
24023,24.79823306
24024,24.84844074
24025,24.89022596
24026,24.93926235
24027,24.97111111
24028,25.01911543
24029,25.04489749
24030,25.07610432
24031,25.10888889
24032,25.14353611
24033,25.16532778
24034,25.20133642
24035,25.23065926
24036,25.25689383
24037,25.28265707
24038,25.30352473
24039,25.33957156
24040,25.36355898
24041,25.39378454
24042,25.42000002
24043,25.44623148
24044,25.47288457
24045,25.4942179
24046,25.51689198
24047,25.54086792
24048,25.55956877
24049,25.58445133
24050,25.60399356
24051,25.63689348
24052,25.65999881
24053,25.69466852
24054,25.71465002
24055,25.73954531
24056,25.77023333
24057,25.79512407
24058,25.82176915
24059,25.85022407
24060,25.88045176
24061,25.91866271
24062,25.95222469
24063,25.98843827
24064,26.03378519
24065,26.06265209
24066,26.09333333
24067,26.12355926
24068,26.15805802
24069,26.2031284
24070,26.24133612
24071,26.27288457
24072,26.3257821
24073,26.34739136
24074,26.38088612
24075,26.42623272
24076,26.44401358
24077,26.47512991
24078,26.51333335
24079,26.54355993
24080,26.56045383
24081,26.59333361
24082,26.61732716
24083,26.64444444
24084,26.66964788
24085,26.68578173
24086,26.71421764
24087,26.74148368
24088,26.76711643
24089,26.77424011
24090,26.79999974
24091,26.82111425
24092,26.84534753
24093,26.87689321
24094,26.90171914
24095,26.9217717
24096,26.94446486
24097,26.96266017
24098,26.98177009
24099,26.99954679
24100,27.02176667
24101,27.03909761
24102,27.05335277
24103,27.06222212
24104,27.0728837
24105,27.08310741
24106,27.09945062
24107,27.09597469
24108,27.10265679
24109,27.11022691
24110,27.11244695
24111,27.11555583
24112,27.13111111
24113,27.13481699
24114,27.14800215
24115,27.13999974
24116,27.14356022
24117,27.15199444
24118,27.15600673
24119,27.15956667
24120,27.16979502
24121,27.16177315
24122,27.16045185
24123,27.15288609
24124,27.14131508
24125,27.14310802
24126,27.15222497
24127,27.1351212
24128,27.13067931
24129,27.12045556
24130,27.10843855
24131,27.10533022
24132,27.0982321
24133,27.08666667
24134,27.06932593
24135,27.05954596
24136,27.04621717
24137,27.02932567
24138,27.01643984
24139,27.00800396
24140,26.98844074
24141,26.96310802
24142,26.94802617
24143,26.91555521
24144,26.89840494
24145,26.88140123
24146,26.87334006
24147,26.86267378
24148,26.8502068
24149,26.83600309
24150,26.81911479
24151,26.80934415
24152,26.8004348
24153,26.78621511
24154,26.76776752
24155,26.76356017
24156,26.75467072
24157,26.73732941
24158,26.72535086
24159,26.7080037
24160,26.69555593
24161,26.68178732
24162,26.65730765
24163,26.63956751
24164,26.6208858
24165,26.61423704
24166,26.59378395
24167,26.5833358
24168,26.57111111
24169,26.55734444
24170,26.5319957
24171,26.51555027
24172,26.49777836
24173,26.48444383
24174,26.46798735
24175,26.45732497
24176,26.4413649
24177,26.43200962
24178,26.41956514
24179,26.40711945
24180,26.40400272
24181,26.39111111
24182,26.37333333
24183,26.34888878
24184,26.33154291
24185,26.30578059
24186,26.28090675
24187,26.24931765
24188,26.23289874
24189,26.20042927
24190,26.17866296
24191,26.14578792
24192,26.12440309
24193,26.10148395
24194,26.06845001
24195,26.0408849
24196,26.02888919
24197,25.99777804
24198,25.98444444
24199,25.96210833
24200,25.94025247
24201,25.92755247
24202,25.90355926
24203,25.89334015
24204,25.8640108
24205,25.8417719
24206,25.82889383
24207,25.79687621
24208,25.77732564
24209,25.7569012
24210,25.7306558
24211,25.71156173
24212,25.68349938
24213,25.66591486
24214,25.63998482
24215,25.62500462
24216,25.60000051
24217,25.58888889
24218,25.56093401
24219,25.53934154
24220,25.51288359
24221,25.49777778
24222,25.47689196
24223,25.45652037
24224,25.43689259
24225,25.41943889
24226,25.41068018
24227,25.38621481
24228,25.36798115
24229,25.35032352
24230,25.33955093
24231,25.31372901
24232,25.2897737
24233,25.27021456
24234,25.26073827
24235,25.24757094
24236,25.21954691
24237,25.20800215
24238,25.18444386
24239,25.17333333
24240,25.1568919
24241,25.14578207
24242,25.12977469
24243,25.11421914
24244,25.09335054
24245,25.07646236
24246,25.05851642
24247,25.05111111
24248,25.02740556
24249,25.00668183
24250,24.98711944
24251,24.9639917
24252,24.95244908
24253,24.92131605
24254,24.9151052
24255,24.89644104
24256,24.86800361
24257,24.85867467
24258,24.83954691
24259,24.81777778
24260,24.80489451
24261,24.78843704
24262,24.76580556
24263,24.74621629
24264,24.73111111
24265,24.70914604
24266,24.69998172
24267,24.68733865
24268,24.65689286
24269,24.64932743
24270,24.63111101
24271,24.61111147
24272,24.60353608
24273,24.59378272
24274,24.58800212
24275,24.58
24276,24.5697744
24277,24.57000309
24278,24.56888889
24279,24.5764595
24280,24.57065679
24281,24.5726021
24282,24.58845185
24283,24.59555523
24284,24.61777778
24285,24.57954691
24286,24.5022216
24287,24.46354478
24288,24.43012531
24289,24.38610556
24290,24.32843851
24291,24.2808858
24292,24.22220062
24293,24.11424198
24294,24.0288828
24295,23.96888889
24296,23.92843765
24297,23.84487569
24298,23.77244938
24299,23.74489407
24300,23.74045062
24301,23.74530798
24302,23.71911296
24303,23.72933978
24304,23.79378299
24305,23.88489772
24306,23.95406543
24307,24.0346691
24308,24.11689321
24309,24.19777802
24310,24.2613203
24311,24.31376852
24312,24.37997787
24313,24.34962716
24314,24.29555556
24315,24.24489656
24316,24.21244877
24317,24.2004528
24318,24.19378765
24319,24.15644172
24320,24.16355864
24321,24.15334877
24322,24.16530589
24323,24.15628765
24324,24.13954444
24325,24.10579291
24326,24.11911444
24327,24.11686667
24328,24.08755065
24329,24.05732963
24330,24.08534845
24331,24.12277716
24332,24.13911481
24333,24.17600831
24334,24.20533148
24335,24.26401304
24336,24.24665556
24337,24.21777778
24338,24.21108642
24339,24.22000766
24340,24.22933893
24341,24.26176696
24342,24.2786633
24343,24.26611267
24344,24.25201351
24345,24.23244665
24346,24.22222222
24347,24.20444444
24348,24.21643912
24349,24.21600839
24350,24.20177284
24351,24.15065926
24352,24.13644012
24353,24.14222777
24354,24.14578086
24355,24.12444444
24356,24.13242963
24357,24.19112225
24358,24.24711975
24359,24.30888889
24360,24.35199815
24361,24.39823026
24362,24.43067288
24363,24.45467062
24364,24.47244849
24365,24.49198704
24366,24.51953048
24367,24.53644074
24368,24.54755221
24369,24.54444454
24370,24.55291331
24371,24.5734321
24372,24.59333338
24373,24.6013379
24374,24.61407877
24375,24.62090703
24376,24.61378272
24377,24.62399353
24378,24.62160765
24379,24.61378298
24380,24.62310617
24381,24.62131673
24382,24.62843925
24383,24.63156173
24384,24.65200669
24385,24.68757308
24386,24.71333358
24387,24.74491975
24388,24.76621637
24389,24.78711728
24390,24.80178984
24391,24.80043303
24392,24.79777778
24393,24.7924473
24394,24.78312317
24395,24.76800494
24396,24.77022531
24397,24.75388765
24398,24.74933943
24399,24.74310769
24400,24.72711951
24401,24.71954667
24402,24.70666142
24403,24.6906799
24404,24.67732716
24405,24.66310651
24406,24.63820617
24407,24.60356031
24408,24.57911388
24409,24.56166296
24410,24.5333333
24411,24.50977407
24412,24.48666699
24413,24.45288309
24414,24.4306626
24415,24.39290432
24416,24.36666733
24417,24.3373244
24418,24.32978798
24419,24.30666607
24420,24.27684915
24421,24.26176946
24422,24.23644259
24423,24.21465062
24424,24.18267562
24425,24.15333327
24426,24.13288053
24427,24.11376505
24428,24.09732806
24429,24.0835589
24430,24.08267407
24431,24.0715653
24432,24.0533337
24433,24.04711635
24434,24.02621477
24435,24.01821326
24436,24.00000098
24437,23.98489786
24438,23.97022349
24439,23.95243431
24440,23.94533057
24441,23.93111111
24442,23.92001383
24443,23.90444444
24444,23.88756909
24445,23.8786623
24446,23.86487555
24447,23.84222222
24448,23.83510439
24449,23.82222222
24450,23.81111138
24451,23.79777752
24452,23.78444444
24453,23.7702244
24454,23.75822997
24455,23.76177037
24456,23.75222593
24457,23.74222223
24458,23.72665432
24459,23.72401173
24460,23.70045185
24461,23.69689321
24462,23.67777756
24463,23.65956698
24464,23.65555588
24465,23.64666667
24466,23.63111111
24467,23.62000067
24468,23.60295701
24469,23.59467066
24470,23.57866446
24471,23.56932506
24472,23.56935802
24473,23.56401296
24474,23.56740462
24475,23.56312497
24476,23.56310703
24477,23.56045117
24478,23.54934412
24479,23.5426756
24480,23.53779873
24481,23.53111136
24482,23.51956481
24483,23.52090494
24484,23.51779938
24485,23.49067373
24486,23.4919963
24487,23.4844444
24488,23.47022626
24489,23.45732716
24490,23.45244604
24491,23.44000027
24492,23.43646079
24493,23.42534074
24494,23.39736296
24495,23.37557716
24496,23.35510277
24497,23.3346707
24498,23.30533114
24499,23.28800494
24500,23.26800309
24501,23.25466975
24502,23.22499383
24503,23.21775554
24504,23.19164914
24505,23.18532963
24506,23.16800468
24507,23.15509383
24508,23.13822932
24509,23.12711967
24510,23.10844947
24511,23.08932317
24512,23.07956856
24513,23.0638836
24514,23.04843803
24515,23.03732963
24516,23.01600617
24517,23.01111111
24518,22.9964388
24519,22.98147717
24520,22.96888914
24521,22.94487593
24522,22.94310673
24523,22.93111087
24524,22.92265343
24525,22.91911605
24526,22.90486027
24527,22.89645185
24528,22.88888887
24529,22.87067654
24530,22.86353333
24531,22.85779568
24532,22.84489506
24533,22.84489785
24534,22.82666693
24535,22.82807131
24536,22.81864609
24537,22.81108888
24538,22.80356049
24539,22.80222252
24540,22.81111111
24541,22.80509198
24542,22.80312977
24543,22.80666667
24544,22.79921204
24545,22.79644012
24546,22.78524043
24547,22.77634136
24548,22.76976078
24549,22.76265552
24550,22.75528729
24551,22.74667407
24552,22.74621543
24553,22.73367248
24554,22.7226756
24555,22.71405679
24556,22.71689259
24557,22.71823114
24558,22.71022569
24559,22.70666667
24560,22.70977222
24561,22.71289284
24562,22.72224012
24563,22.73734353
24564,22.74891358
24565,22.76000123
24566,22.78310802
24567,22.79825679
24568,22.82888923
24569,22.85289697
24570,22.88310642
24571,22.92621358
24572,22.96132379
24573,22.99287999
24574,23.01333367
24575,23.02712185
24576,23.06400977
24577,23.08664693
24578,23.12578333
24579,23.16755185
24580,23.20488333
24581,23.23777778
24582,23.28979106
24583,23.33333307
24584,23.37734096
24585,23.43022556
24586,23.47600585
24587,23.53112989
24588,23.57024444
24589,23.61110422
24590,23.64532867
24591,23.67333363
24592,23.71510682
24593,23.74397301
24594,23.78131828
24595,23.8166701
24596,23.85954691
24597,23.90591444
24598,23.95244815
24599,23.9955476
24600,24.03866168
24601,24.07037322
24602,24.09510394
24603,24.15155056
24604,24.2115642
24605,24.26309293
24606,24.30576173
24607,24.35689102
24608,24.39288025
24609,24.43911422
24610,24.47378675
24611,24.51334509
24612,24.53376384
24613,24.57375036
24614,24.61022625
24615,24.64044902
24616,24.68888919
24617,24.72623272
24618,24.77199599
24619,24.81421667
24620,24.83998206
24621,24.87555551
24622,24.90222222
24623,24.92977222
24624,24.97020751
24625,25.00977352
24626,25.04800247
24627,25.09108308
24628,25.13689288
24629,25.17376296
24630,25.21288236
24631,25.25666914
24632,25.28178889
24633,25.31421665
24634,25.33600527
24635,25.35721852
24636,25.38265901
24637,25.42309071
24638,25.45293141
24639,25.48623543
24640,25.51156049
24641,25.55290125
24642,25.5817734
24643,25.62178852
24644,25.65777681
24645,25.69198079
24646,25.73777778
24647,25.76043114
24648,25.79541517
24649,25.8319963
24650,25.85833888
24651,25.88355934
24652,25.92962778
24653,25.9648963
24654,26.00489259
24655,26.0519963
24656,26.07703889
24657,26.11421787
24658,26.15066296
24659,26.17598704
24660,26.20578051
24661,26.22310716
24662,26.25511788
24663,26.27199568
24664,26.28489439
24665,26.3058021
24666,26.32667963
24667,26.31111145
24668,26.27157346
24669,26.15378738
24670,26.0462321
24671,25.95111111
24672,25.86220679
24673,25.84666667
24674,25.84267346
24675,25.84178948
24676,25.86310802
24677,25.83732222
24678,25.80088556
24679,25.80709727
24680,25.86222238
24681,25.91777778
24682,25.97244815
24683,26.01407802
24684,26.03867252
24685,26.08167346
24686,26.11643985
24687,26.14592222
24688,26.16800309
24689,26.19390115
24690,26.20043086
24691,26.2106769
24692,26.2
24693,26.21693676
24694,26.21911508
24695,26.22355802
24696,26.2338089
24697,26.23156453
24698,26.22757719
24699,26.2213361
24700,26.21864044
24701,26.22355835
24702,26.22376137
24703,26.21821169
24704,26.21247407
24705,26.21022375
24706,26.18977284
24707,26.18088556
24708,26.16844696
24709,26.14133519
24710,26.11333333
24711,26.0897748
24712,26.05642378
24713,26.03166481
24714,26.0058037
24715,25.9768716
24716,25.95201172
24717,25.92532804
24718,25.9080037
24719,25.87510283
24720,25.84798981
24721,25.82444419
24722,25.7924469
24723,25.77331385
24724,25.75244658
24725,25.73022622
24726,25.70741105
24727,25.6906598
24728,25.65944049
24729,25.64177009
24730,25.62843391
24731,25.60888889
24732,25.58663889
24733,25.5680037
24734,25.55689348
24735,25.53733944
24736,25.51954568
24737,25.49600521
24738,25.4719963
24739,25.46043642
24740,25.43601115
24741,25.41465275
24742,25.40265267
24743,25.38400655
24744,25.36043148
24745,25.3466663
24746,25.33199592
24747,25.31422064
24748,25.29199534
24749,25.28222156
24750,25.25866351
24751,25.24626757
24752,25.23020741
24753,25.20934321
24754,25.20045062
24755,25.18176643
24756,25.17199841
24757,25.16535093
24758,25.15911333
24759,25.15555494
24760,25.14800247
24761,25.14489606
24762,25.13466825
24763,25.12757037
24764,25.11036543
24765,25.09644057
24766,25.09067308
24767,25.07067778
24768,25.06000607
24769,25.04621539
24770,25.03555556
24771,25.01376724
24772,24.99777746
24773,24.98088607
24774,24.97199493
24775,24.9524472
24776,24.95068148
24777,24.92978765
24778,24.91956878
24779,24.90458059
24780,24.88979136
24781,24.8724463
24782,24.87287973
24783,24.85378333
24784,24.84401111
24785,24.82666676
24786,24.81646242
24787,24.80755161
24788,24.78575917
24789,24.78133643
24790,24.76722037
24791,24.76711765
24792,24.76176914
24793,24.75510495
24794,24.74663889
24795,24.74532928
24796,24.74176943
24797,24.73645432
24798,24.7253296
24799,24.71066199
24800,24.70178768
24801,24.69221852
24802,24.67689321
24803,24.66709756
24804,24.65466973
24805,24.64055432
24806,24.63600531
24807,24.63065925
24808,24.62666667
24809,24.61421919
24810,24.6022222
24811,24.59734168
24812,24.58222222
24813,24.57421907
24814,24.56621298
24815,24.54577151
24816,24.54843704
24817,24.53259506
24818,24.52444444
24819,24.51022746
24820,24.49868086
24821,24.48711852
24822,24.46944259
24823,24.46487654
24824,24.44355988
24825,24.43022554
24826,24.41510165
24827,24.39910091
24828,24.39067716
24829,24.36844074
24830,24.36131694
24831,24.35333309
24832,24.33555519
24833,24.31957167
24834,24.30444475
24835,24.29020465
24836,24.2737682
24837,24.2639928
24838,24.25644198
24839,24.23510284
24840,24.22224691
24841,24.20533025
24842,24.19643889
24843,24.17911454
24844,24.16800399
24845,24.15166494
24846,24.14090245
24847,24.13732407
24848,24.12043674
24849,24.10755093
24850,24.09376817
24851,24.0870991
24852,24.06443827
24853,24.05823059
24854,24.04310679
24855,24.04311999
24856,24.02267531
24857,24.01821296
24858,24.00934074
24859,23.99997814
24860,24.00355864
24861,23.98222222
24862,23.97889296
24863,23.97821002
24864,23.98664484
24865,23.99423451
24866,24.00444474
24867,24.0096207
24868,24.02979116
24869,24.04333619
24870,24.05644074
24871,24.0702062
24872,24.0862291
24873,24.09868449
24874,24.11111852
24875,24.13067778
24876,24.13954444
24877,24.15779383
24878,24.16845741
24879,24.17776623
24880,24.20310649
24881,24.21407802
24882,24.23465432
24883,24.23780247
24884,24.24489506
24885,24.24757594
24886,24.25288177
24887,24.27421721
24888,24.27998864
24889,24.29333298
24890,24.30739136
24891,24.32088533
24892,24.34054877
24893,24.34578115
24894,24.33467071
24895,24.34489354
24896,24.34888926
24897,24.35464909
24898,24.35510494
24899,24.35997222
24900,24.37288395
24901,24.37156427
24902,24.37199815
24903,24.36800399
24904,24.35823148
24905,24.35085179
24906,24.3479784
24907,24.34310741
24908,24.34944259
24909,24.34800283
24910,24.3448753
24911,24.34310864
24912,24.34532901
24913,24.34310735
24914,24.34845401
24915,24.35111017
24916,24.35644137
24917,24.3710948
24918,24.38711728
24919,24.39025341
24920,24.40399383
24921,24.4000182
24922,24.40777531
24923,24.39954722
24924,24.41111111
24925,24.4213358
24926,24.4213382
24927,24.41600617
24928,24.42446296
24929,24.42555185
24930,24.42578148
24931,24.43199815
24932,24.43333303
24933,24.4266642
24934,24.43824815
24935,24.44932643
24936,24.45242716
24937,24.46355864
24938,24.46444444
24939,24.47400185
24940,24.48043148
24941,24.50814412
24942,24.52621425
24943,24.53889753
24944,24.54611667
24945,24.54464815
24946,24.55467037
24947,24.52800185
24948,24.53510404
24949,24.53777069
24950,24.54222257
24951,24.49090456
24952,24.3333117
24953,24.23066111
24954,24.12709691
24955,24.04312038
24956,24.01820926
24957,24.00355802
24958,24.00177037
24959,23.99423121
24960,23.98487593
24961,23.99423265
24962,23.99290085
24963,23.99111143
24964,23.98934383
24965,23.96933924
24966,23.94888792
24967,23.93289753
24968,23.91777778
24969,23.89821173
24970,23.8999777
24971,23.90178704
24972,23.85868825
24973,23.83822896
24974,23.82310651
24975,23.7817716
24976,23.74575556
24977,23.74800337
24978,23.75242652
24979,23.76045342
24980,23.7591142
24981,23.77020643
24982,23.76177346
24983,23.75643951
24984,23.74578186
24985,23.74576201
24986,23.72933853
24987,23.72530156
24988,23.70045151
24989,23.6844232
24990,23.67421975
24991,23.65333299
24992,23.61333343
24993,23.5853503
24994,23.55156049
24995,23.52133889
24996,23.48355926
24997,23.43823085
24998,23.31333431
24999,23.2761209
25000,23.2648963
25001,23.24
25002,23.27022586
25003,23.26934038
25004,23.28532901
25005,23.26800309
25006,23.23954444
25007,23.18489602
25008,23.17330994
25009,23.17157847
25010,23.16834136
25011,23.16399235
25012,23.16131173
25013,23.16429938
25014,23.15778333
25015,23.15646024
25016,23.14445149
25017,23.1448954
25018,23.1399997
25019,23.13423886
25020,23.11852222
25021,23.11020708
25022,23.10755282
25023,23.10355993
25024,23.10045185
25025,23.09820623
25026,23.08755128
25027,23.07867712
25028,23.06
25029,23.03866362
25030,23.02944218
25031,23.0093216
25032,22.99333367
25033,22.97376667
25034,22.95289471
25035,22.93022654
25036,22.90963433
25037,22.90178975
25038,22.88443422
25039,22.88265337
25040,22.87111111
25041,22.86666677
25042,22.85066233
25043,22.84623519
25044,22.83187594
25045,22.83244815
25046,22.81554407
25047,22.80530656
25048,22.79512013
25049,22.78668801
25050,22.78088701
25051,22.77066073
25052,22.77156667
25053,22.76399291
25054,22.74578175
25055,22.71600591
25056,22.69777778
25057,22.67822963
25058,22.66267753
25059,22.6328821
25060,22.60722123
25061,22.58489696
25062,22.56148425
25063,22.54177195
25064,22.50998914
25065,22.49290064
25066,22.48000714
25067,22.45689204
25068,22.4382268
25069,22.41111173
25070,22.39482431
25071,22.37376735
25072,22.34710654
25073,22.33020445
25074,22.31199691
25075,22.28178511
25076,22.27022716
25077,22.24623148
25078,22.24399137
25079,22.22489359
25080,22.21244934
25081,22.21379914
25082,22.2084558
25083,22.20088556
25084,22.19290556
25085,22.17956704
25086,22.16444448
25087,22.13687678
25088,22.12398889
25089,22.10845404
25090,22.08977346
25091,22.06533086
25092,22.05510023
25093,22.03423618
25094,22.01868428
25095,21.99112627
25096,21.97610988
25097,21.9590963
25098,21.94592901
25099,21.93421975
25100,21.90977407
25101,21.89288395
25102,21.88133827
25103,21.86355864
25104,21.85512377
25105,21.84088696
25106,21.83646243
25107,21.84133642
25108,21.82399163
25109,21.82845277
25110,21.82399012
25111,21.81156173
25112,21.79467065
25113,21.78711608
25114,21.77376296
25115,21.77067567
25116,21.75154226
25117,21.74799012
25118,21.7421942
25119,21.74354249
25120,21.7333333
25121,21.72888916
25122,21.71944012
25123,21.7142169
25124,21.69822929
25125,21.68487407
25126,21.66445959
25127,21.65666457
25128,21.64178889
25129,21.62489852
25130,21.59777779
25131,21.59389259
25132,21.57868235
25133,21.55644162
25134,21.54310736
25135,21.52400648
25136,21.50977469
25137,21.50399481
25138,21.48133803
25139,21.47510367
25140,21.45777778
25141,21.45111136
25142,21.43333333
25143,21.42932284
25144,21.40977346
25145,21.40623183
25146,21.40222257
25147,21.38296786
25148,21.38578148
25149,21.37111149
25150,21.35820961
25151,21.35600494
25152,21.35020741
25153,21.35067125
25154,21.36532901
25155,21.37911444
25156,21.3809037
25157,21.39022432
25158,21.40043179
25159,21.41066076
25160,21.41644047
25161,21.43022538
25162,21.44045432
25163,21.45376764
25164,21.4742179
25165,21.4875537
25166,21.5111121
25167,21.5248784
25168,21.55419567
25169,21.57155998
25170,21.60356115
25171,21.63333359
25172,21.68819038
25173,21.72800185
25174,21.7839911
25175,21.80801514
25176,21.85597037
25177,21.90088642
25178,21.92841386
25179,21.97156049
25180,22.00621456
25181,22.04444476
25182,22.08870309
25183,22.12578086
25184,22.18045186
25185,22.22227966
25186,22.26487321
25187,22.31020988
25188,22.34711852
25189,22.38977497
25190,22.41954499
25191,22.45956667
25192,22.49333364
25193,22.52755247
25194,22.55954444
25195,22.59555556
25196,22.62709654
25197,22.67555556
25198,22.70666667
25199,22.74532987
25200,22.78401356
25201,22.81243238
25202,22.84555802
25203,22.89020857
25204,22.92755062
25205,22.96489136
25206,23.00621358
25207,23.04399506
25208,23.08090304
25209,23.11912222
25210,23.13956914
25211,23.18533086
25212,23.22487778
25213,23.24355802
25214,23.2702485
25215,23.31466914
25216,23.35333362
25217,23.40000036
25218,23.43108642
25219,23.47108333
25220,23.51911486
25221,23.5551021
25222,23.59111047
25223,23.63888642
25224,23.67644104
25225,23.72447133
25226,23.75423453
25227,23.77944074
25228,23.81777778
25229,23.85704691
25230,23.85024172
25231,23.82777435
25232,23.84934136
25233,23.86814417
25234,23.86888889
25235,23.85778704
25236,23.87732469
25237,23.89777752
25238,23.92088483
25239,23.96622778
25240,23.99022664
25241,24.02977536
25242,24.0600003
25243,24.10043519
25244,24.13510247
25245,24.17600988
25246,24.2062142
25247,24.21866358
25248,24.25333359
25249,24.27822765
25250,24.3053284
25251,24.34223765
25252,24.38711975
25253,24.41423246
25254,24.44179259
25255,24.46267407
25256,24.49020247
25257,24.52310802
25258,24.55911667
25259,24.58310715
25260,24.6129037
25261,24.63599099
25262,24.65555
25263,24.67378546
25264,24.6670972
25265,24.66
25266,24.67111111
25267,24.66665955
25268,24.67464883
25269,24.66369908
25270,24.65600741
25271,24.64888889
25272,24.64179012
25273,24.63333333
25274,24.63024356
25275,24.6155463
25276,24.5973469
25277,24.57112412
25278,24.5346701
25279,24.51022407
25280,24.48179074
25281,24.4475528
25282,24.41244815
25283,24.38621766
25284,24.35244848
25285,24.31111049
25286,24.27868244
25287,24.2479908
25288,24.21333331
25289,24.18532901
25290,24.15864101
25291,24.12133707
25292,24.09689074
25293,24.0595469
25294,24.0377907
25295,23.99333457
25296,23.96844012
25297,23.93288046
25298,23.90267284
25299,23.85954691
25300,23.83421966
25301,23.81689417
25302,23.7786633
25303,23.75378616
25304,23.71378389
25305,23.68090864
25306,23.64086972
25307,23.6164608
25308,23.57111111
25309,23.54000025
25310,23.51958425
25311,23.49022685
25312,23.46932567
25313,23.43199444
25314,23.40086899
25315,23.37556816
25316,23.34888889
25317,23.33111087
25318,23.28755157
25319,23.2592621
25320,23.2391142
25321,23.2094485
25322,23.18133765
25323,23.15510222
25324,23.1186642
25325,23.08977246
25326,23.06755247
25327,23.04000031
25328,23.01021204
25329,22.97600864
25330,22.95466914
25331,22.92757215
25332,22.90720223
25333,22.8728799
25334,22.84815098
25335,22.82444474
25336,22.7972179
25337,22.76623333
25338,22.74621358
25339,22.71154168
25340,22.69021199
25341,22.67244877
25342,22.65185679
25343,22.63376667
25344,22.61287715
25345,22.57644137
25346,22.55376449
25347,22.5364535
25348,22.51331143
25349,22.48977475
25350,22.44977431
25351,22.42888889
25352,22.40887255
25353,22.38578054
25354,22.35911543
25355,22.3280037
25356,22.3088806
25357,22.30133775
25358,22.29258833
25359,22.28710274
25360,22.27512778
25361,22.25555486
25362,22.24578233
25363,22.22265335
25364,22.20845285
25365,22.18356111
25366,22.15600738
25367,22.1275716
25368,22.11599288
25369,22.09598648
25370,22.07333333
25371,22.05199691
25372,22.02555309
25373,21.99866235
25374,21.97777778
25375,21.95822691
25376,21.93911605
25377,21.91689247
25378,21.89687619
25379,21.87500185
25380,21.86353764
25381,21.84666667
25382,21.83379786
25383,21.80621235
25384,21.78621567
25385,21.76754901
25386,21.75688977
25387,21.73332185
25388,21.7190933
25389,21.70370581
25390,21.68444506
25391,21.66444506
25392,21.65022602
25393,21.62757284
25394,21.60933704
25395,21.60090648
25396,21.57377009
25397,21.55421888
25398,21.53689444
25399,21.52576332
25400,21.51022648
25401,21.49156049
25402,21.47290218
25403,21.45333309
25404,21.43911454
25405,21.42889383
25406,21.40843853
25407,21.39109056
25408,21.36755309
25409,21.35113272
25410,21.3340719
25411,21.32532926
25412,21.30533086
25413,21.2937877
25414,21.27867901
25415,21.27022531
25416,21.24443827
25417,21.23333395
25418,21.21555556
25419,21.20355865
25420,21.18578178
